Pos,ID,Name,BV,SV,Team,2_xMins,3_xMins,4_xMins,5_xMins,6_xMins,7_xMins,8_xMins,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,2_Pts,3_Pts,4_Pts,5_Pts,6_Pts,7_Pts,8_Pts,9_Pts,10_Pts,11_Pts,12_Pts,13_Pts
D,348,Rodon,4.0,4.0,Leeds United,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,2.36,3.09,3.13,3.02,3.38,3.15,3.82,3.57,2.82,2.90,3.04,2.02
D,349,Schmidt,4.0,4.0,Leeds United,13.20,13.20,13.20,13.20,13.20,13.20,13.20,13.20,13.20,13.20,13.20,13.20,0.43,0.52,0.50,0.53,0.54,0.53,0.59,0.57,0.48,0.49,0.53,0.43
M,350,Aaronson,5.5,5.5,Leeds United,33.45,33.45,33.45,33.45,33.45,33.45,33.45,33.45,33.45,33.45,33.45,33.45,1.28,1.52,1.42,1.50,1.59,1.58,1.64,1.65,1.40,1.41,1.51,1.30
M,351,Gnonto,5.5,5.5,Leeds United,64.50,64.50,64.50,64.50,64.50,64.50,64.50,64.50,64.50,64.50,64.50,64.50,2.41,2.97,2.77,2.93,3.13,3.09,3.31,3.26,2.73,2.74,2.99,2.43
M,352,Harrison,5.5,5.5,Leeds United,24.90,24.90,24.90,24.90,24.90,24.90,24.90,24.90,24.90,24.90,24.90,24.90,1.03,1.22,1.16,1.18,1.28,1.25,1.30,1.31,1.14,1.15,1.25,1.04
M,353,James,5.5,5.5,Leeds United,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,68.70,2.55,3.24,3.03,3.20,3.45,3.42,3.63,3.64,3.01,3.01,3.32,2.61
M,354,Ampadu,5.0,5.0,Leeds United,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,2.33,2.69,2.55,2.62,2.77,2.84,2.73,2.77,2.57,2.45,2.63,2.31
M,355,Greenwood,5.0,5.0,Leeds United,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,0.10,0.12,0.11,0.12,0.12,0.12,0.13,0.13,0.11,0.11,0.12,0.10
M,356,Gruev,5.0,5.0,Leeds United,24.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00,0.79,0.89,0.87,0.88,0.90,0.93,0.92,0.92,0.85,0.84,0.88,0.79
M,357,Ramazani,5.0,5.0,Leeds United,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,1.34,1.63,1.52,1.58,1.73,1.66,1.73,1.77,1.52,1.51,1.63,1.36
M,358,Tanaka,5.0,5.0,Leeds United,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,76.05,2.69,3.21,3.05,3.15,3.31,3.42,3.27,3.33,3.03,2.92,3.11,2.73
M,359,Crew,4.5,4.5,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,360,Gelhardt,4.5,4.5,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,361,Gyabi,4.5,4.5,Leeds United,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.04,0.04,0.04,0.04
F,362,Piroe,5.5,5.5,Leeds United,51.00,51.00,51.00,51.00,51.00,51.00,51.00,51.00,51.00,51.00,51.00,51.00,2.25,2.82,2.66,2.80,3.01,2.95,3.07,3.14,2.58,2.59,2.84,2.33
F,363,Bamford,5.0,5.0,Leeds United,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,0.29,0.36,0.33,0.34,0.37,0.37,0.38,0.39,0.33,0.33,0.36,0.30
F,364,Mateo Joseph,5.0,5.0,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,365,Nmecha,5.0,5.0,Leeds United,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,36.75,1.59,1.97,1.82,1.93,2.06,2.04,2.12,2.12,1.83,1.80,1.98,1.63
G,366,A.Becker,5.5,5.5,Liverpool,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,3.14,3.61,4.25,4.08,3.86,3.22,3.74,3.89,3.66,2.76,4.14,3.73
G,367,Mamardashvili,4.5,4.5,Liverpool,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.03,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03
G,368,Pécsi,4.0,4.0,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,369,Woodman,4.0,4.0,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,370,Frimpong,6.0,6.0,Liverpool,58.35,56.25,55.80,55.80,55.80,55.80,55.80,55.80,55.80,55.80,55.80,55.80,2.65,2.74,3.56,3.36,2.86,2.32,3.12,2.97,3.06,2.07,3.29,3.06
D,371,Kerkez,6.0,6.0,Liverpool,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,3.13,3.53,4.46,4.26,3.62,2.84,3.85,3.71,3.83,2.53,4.05,3.83
D,372,Robertson,6.0,6.0,Liverpool,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,0.66,0.66,0.82,0.78,0.71,0.61,0.75,0.73,0.76,0.59,0.76,0.75
D,373,Virgil,6.0,6.0,Liverpool,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,3.68,4.36,5.12,4.82,4.19,3.28,4.39,4.44,4.34,3.06,4.66,4.35
D,374,Konaté,5.5,5.5,Liverpool,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,3.11,3.72,4.51,4.24,3.63,2.78,3.81,3.77,3.73,2.53,4.04,3.79
D,375,Bradley,5.0,5.0,Liverpool,18.75,31.65,42.30,42.30,42.30,42.30,42.30,42.30,42.30,42.30,42.30,42.30,0.78,1.40,2.46,2.28,2.01,1.66,2.16,2.09,2.13,1.49,2.25,2.14
D,376,Gomez,5.0,5.0,Liverpool,34.20,26.55,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,1.38,1.21,0.49,0.47,0.43,0.39,0.45,0.45,0.44,0.38,0.46,0.45
D,377,Tsimikas,5.0,5.0,Liverpool,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,10.05,0.45,0.45,0.55,0.52,0.47,0.42,0.50,0.48,0.49,0.39,0.51,0.49
D,378,Nallo,4.0,4.0,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
D,379,R.Williams,4.0,4.0,Liverpool,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.05,0.05,0.06,0.06,0.05,0.05,0.06,0.05,0.05,0.04,0.06,0.05
D,380,Ramsay,4.0,4.0,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
M,381,M.Salah,14.5,14.5,Liverpool,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,85.35,6.41,5.85,8.25,7.52,6.65,5.93,7.58,7.19,7.45,5.65,7.51,7.20
M,382,Wirtz,8.5,8.5,Liverpool,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,82.50,4.63,4.25,5.86,5.36,4.80,4.32,5.40,5.22,5.30,4.11,5.46,5.22
M,383,Luis Díaz,8.0,8.0,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,384,Gakpo,7.5,7.5,Liverpool,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,67.80,4.02,3.70,4.90,4.64,4.16,3.72,4.60,4.45,4.58,3.60,4.62,4.48
M,385,Chiesa,6.5,6.5,Liverpool,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,0.28,0.26,0.33,0.30,0.28,0.27,0.31,0.30,0.30,0.26,0.31,0.30
M,386,Mac Allister,6.5,6.5,Liverpool,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,65.55,2.99,2.77,3.37,3.20,3.06,2.74,3.30,3.18,3.20,2.66,3.15,3.22
M,387,Szoboszlai,6.5,6.5,Liverpool,54.90,54.90,54.90,54.90,54.90,54.90,54.90,54.90,54.90,54.90,54.90,54.90,2.88,2.65,3.37,3.19,2.99,2.62,3.19,3.11,3.20,2.51,3.16,3.12
M,388,C.Jones,5.5,5.5,Liverpool,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,35.25,1.52,1.46,1.73,1.67,1.57,1.45,1.65,1.64,1.66,1.43,1.68,1.64
M,389,Elliott,5.5,5.5,Liverpool,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,15.60,0.77,0.72,0.89,0.83,0.78,0.74,0.86,0.83,0.85,0.72,0.86,0.83
M,390,Gravenberch,5.5,5.5,Liverpool,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,3.21,2.98,3.40,3.28,3.29,2.92,3.46,3.33,3.34,2.82,3.30,3.30
M,391,Doak,5.0,5.0,Bournemouth,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
M,392,Endo,5.0,5.0,Liverpool,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,0.57,0.55,0.61,0.59,0.58,0.55,0.61,0.59,0.59,0.54,0.60,0.59
M,393,Bajcetic,4.5,4.5,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.02
M,394,McConnell,4.5,4.5,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02
M,395,Morton,4.5,4.5,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,396,Nyoni,4.5,4.5,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.02
F,397,Darwin,6.5,6.5,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,398,Danns,4.5,4.5,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
G,399,Ederson M.,5.5,5.5,Man City,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,3.60,0.14,0.14,0.14,0.11,0.18,0.14,0.16,0.13,0.15,0.12,0.12,0.16
G,400,Ortega Moreno,5.0,5.0,Man City,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.03,0.04,0.03,0.04,0.03,0.04,0.03,0.04,0.03,0.03,0.04
