Pos,ID,Name,BV,SV,Team,4_xMins,5_xMins,6_xMins,7_xMins,8_xMins,9_xMins,10_xMins,11_xMins,12_xMins,13_xMins,14_xMins,15_xMins,4_Pts,5_Pts,6_Pts,7_Pts,8_Pts,9_Pts,10_Pts,11_Pts,12_Pts,13_Pts,14_Pts,15_Pts
D,348,Rodon,4.0,4.0,Leeds United,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,82.20,2.90,3.34,3.16,2.89,3.63,3.52,2.65,2.93,3.10,2.06,2.68,2.46
D,349,Schmidt,4.0,4.0,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,350,Aaronson,5.4,5.4,Leeds United,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,27.30,1.22,1.30,1.33,1.31,1.34,1.40,1.23,1.21,1.32,1.12,1.26,1.20
M,351,Gnonto,5.4,5.4,Leeds United,54.15,54.15,54.15,54.15,54.15,54.15,54.15,54.15,54.15,54.15,54.15,54.15,2.38,2.67,2.62,2.62,2.70,2.87,2.34,2.38,2.57,2.09,2.39,2.33
M,352,Harrison,5.4,5.4,Leeds United,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,22.05,1.05,1.12,1.15,1.11,1.14,1.21,1.03,1.04,1.11,0.97,1.03,1.03
M,353,James,5.4,5.4,Leeds United,57.60,57.60,57.60,57.60,57.60,57.60,57.60,57.60,57.60,57.60,57.60,57.60,2.61,2.97,2.96,2.92,3.02,3.16,2.59,2.62,2.90,2.33,2.65,2.54
M,354,Ampadu,4.9,4.9,Leeds United,67.65,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,76.35,2.43,3.04,2.81,2.90,2.93,3.02,2.72,2.74,2.80,2.48,2.73,2.76
M,355,Greenwood,4.9,4.9,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,356,Gruev,5.0,5.0,Leeds United,76.80,69.60,29.40,29.40,29.40,29.40,29.40,29.40,29.40,29.40,29.40,29.40,2.74,2.72,1.08,1.10,1.11,1.15,1.03,1.04,1.08,0.94,1.04,1.03
M,357,Ramazani,4.9,4.9,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,358,Tanaka,4.9,4.9,Leeds United,27.15,45.90,78.90,78.90,78.90,78.90,78.90,78.90,78.90,78.90,78.90,78.90,1.05,1.96,3.26,3.34,3.38,3.42,2.99,3.06,3.16,2.71,3.06,2.99
M,359,Crew,4.5,4.5,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,360,Gelhardt,4.5,4.5,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,361,Gyabi,4.5,4.5,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,362,Piroe,5.4,5.4,Leeds United,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,39.75,2.03,2.20,2.28,2.28,2.29,2.44,2.03,2.05,2.21,1.81,2.07,1.98
F,363,Bamford,4.9,4.9,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,364,Mateo Joseph,5.0,5.0,Leeds United,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,365,Nmecha,5.0,5.0,Leeds United,42.90,42.90,42.90,42.90,42.90,42.90,42.90,42.90,42.90,42.90,42.90,42.90,2.04,2.22,2.28,2.22,2.32,2.44,2.00,2.03,2.21,1.78,1.98,1.97
G,366,A.Becker,5.5,5.5,Liverpool,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,89.10,4.14,3.93,3.64,2.88,3.82,3.57,3.60,2.63,3.89,3.77,4.36,3.67
G,367,Mamardashvili,4.4,4.4,Liverpool,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04
G,368,Pécsi,4.0,4.0,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,369,Woodman,4.0,4.0,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,370,Frimpong,5.9,5.9,Liverpool,22.35,52.65,52.65,52.65,52.65,52.65,52.65,52.65,52.65,52.65,52.65,52.65,1.26,2.95,2.65,2.17,2.65,2.75,2.80,1.91,2.90,2.89,3.50,2.86
D,371,Kerkez,6.0,6.0,Liverpool,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,74.40,4.35,4.05,3.60,2.94,3.62,3.79,3.75,2.55,3.89,3.86,4.69,3.90
D,372,Robertson,5.9,5.9,Liverpool,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,0.78,0.76,0.70,0.63,0.72,0.74,0.73,0.58,0.75,0.74,0.85,0.75
D,373,Virgil,6.0,6.0,Liverpool,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,88.35,4.93,4.59,4.00,3.25,4.01,4.19,4.20,2.82,4.37,4.31,5.00,4.33
D,374,Konaté,5.5,5.5,Liverpool,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,82.95,4.39,4.10,3.65,2.95,3.61,3.75,3.78,2.55,3.92,3.91,4.55,3.97
D,375,Bradley,5.0,5.0,Liverpool,54.60,36.15,36.15,36.15,36.15,36.15,36.15,36.15,36.15,36.15,36.15,36.15,3.15,1.83,1.67,1.45,1.73,1.78,1.77,1.29,1.83,1.82,2.13,1.78
D,376,Gomez,5.0,5.0,Liverpool,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,10.50,0.46,0.45,0.43,0.40,0.43,0.44,0.44,0.36,0.44,0.44,0.49,0.44
D,377,Tsimikas,4.9,4.9,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,381,M.Salah,14.5,14.5,Liverpool,84.30,84.30,84.30,84.30,84.30,84.30,84.30,84.30,84.30,84.30,84.30,84.30,7.77,7.49,6.65,5.96,7.39,7.48,7.43,5.56,7.56,7.45,8.97,7.13
M,382,Wirtz,8.4,8.4,Liverpool,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,75.30,5.21,4.92,4.62,4.17,4.84,4.94,4.88,3.86,4.96,4.86,5.83,4.87
M,383,Luis Díaz,8.0,8.0,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,384,Gakpo,7.7,7.7,Liverpool,78.00,77.40,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,69.90,5.27,5.11,4.25,3.80,4.57,4.61,4.70,3.69,4.73,4.67,5.47,4.60
M,385,Chiesa,6.5,6.5,Liverpool,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,0.31,0.30,0.28,0.27,0.30,0.30,0.31,0.26,0.30,0.30,0.35,0.30
M,386,Mac Allister,6.4,6.4,Liverpool,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,60.00,3.18,3.13,2.94,2.79,3.09,3.05,3.05,2.59,3.07,3.14,3.39,3.04
M,387,Szoboszlai,6.5,6.5,Liverpool,78.00,72.30,72.30,72.30,72.30,72.30,72.30,72.30,72.30,72.30,72.30,72.30,4.98,4.42,4.11,3.82,4.34,4.42,4.30,3.58,4.41,4.45,4.86,4.32
M,388,C.Jones,5.4,5.4,Liverpool,32.40,32.40,32.40,32.40,32.40,32.40,32.40,32.40,32.40,32.40,32.40,32.40,1.55,1.53,1.45,1.39,1.50,1.53,1.54,1.31,1.52,1.54,1.69,1.52
M,389,Elliott,5.4,5.4,Aston Villa,59.55,56.40,56.40,56.40,56.40,56.40,0.00,56.40,56.40,56.40,56.40,56.40,2.74,2.94,2.93,3.26,2.68,2.53,0.00,2.88,2.85,3.14,2.59,2.41
M,390,Gravenberch,5.5,5.5,Liverpool,79.50,79.50,79.50,79.50,79.50,79.50,79.50,79.50,79.50,79.50,79.50,79.50,3.51,3.50,3.37,3.28,3.39,3.43,3.43,2.96,3.48,3.44,3.61,3.44
M,391,Gannon-Doak,5.0,5.0,Bournemouth,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,1.08,1.04,1.06,1.09,0.99,1.07,0.89,0.99,1.16,1.09,1.07,1.00
M,392,Endo,5.0,5.0,Liverpool,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,16.35,0.61,0.60,0.59,0.57,0.59,0.60,0.60,0.55,0.61,0.60,0.63,0.60
M,393,Bajcetic,4.4,4.4,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02
M,394,McConnell,4.4,4.4,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,395,Morton,4.5,4.5,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,396,Nyoni,4.4,4.4,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02
F,397,Darwin,6.5,6.5,Liverpool,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
F,398,Danns,4.4,4.4,Liverpool,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
G,399,Ederson M.,5.3,5.3,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,400,Ortega Moreno,4.9,4.9,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,401,Bettinelli,4.0,4.0,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,402,Aït-Nouri,6.0,6.0,Man City,78.15,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,4.04,2.39,4.47,3.59,3.86,3.17,3.68,2.80,2.95,4.10,3.38,4.47
D,403,Gvardiol,5.8,5.8,Man City,21.90,81.45,81.45,81.45,81.45,81.45,81.45,81.45,81.45,81.45,81.45,81.45,1.01,2.87,4.87,3.97,4.35,3.64,4.00,3.24,3.40,4.38,3.81,4.79
D,404,Akanji,5.4,5.4,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,405,Aké,5.5,5.5,Man City,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,27.60,1.29,1.08,1.53,1.35,1.44,1.29,1.36,1.18,1.20,1.46,1.31,1.54
D,406,Khusanov,5.4,5.4,Man City,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,11.10,0.41,0.38,0.46,0.42,0.43,0.41,0.43,0.39,0.40,0.43,0.42,0.46
D,407,Matheus N.,5.4,5.4,Man City,35.10,35.10,35.10,35.10,35.10,35.10,35.10,35.10,35.10,35.10,35.10,35.10,1.69,1.28,2.15,1.78,1.90,1.63,1.82,1.44,1.49,2.00,1.69,2.17
D,408,Rúben,5.5,5.5,Man City,72.00,49.05,49.05,49.05,49.05,49.05,49.05,49.05,49.05,49.05,49.05,49.05,2.81,1.53,2.46,2.07,2.25,1.88,2.09,1.68,1.79,2.29,1.98,2.45
D,409,Stones,5.5,5.5,Man City,76.50,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,69.60,3.36,2.38,3.96,3.21,3.53,2.94,3.35,2.66,2.79,3.64,3.12,3.96
D,410,Lewis,5.0,5.0,Man City,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,62.70,2.84,2.11,3.78,3.02,3.29,2.69,3.11,2.38,2.54,3.50,2.95,3.76
D,411,O’Reilly,4.9,4.9,Man City,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,16.95,0.85,0.67,1.04,0.87,0.92,0.80,0.90,0.75,0.76,0.97,0.84,1.03
D,412,Vitor Reis,5.0,5.0,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,413,Marmoush,8.4,8.4,Man City,45.90,45.90,45.90,45.90,45.90,45.90,45.90,45.90,45.90,45.90,45.90,45.90,3.11,2.36,3.84,3.24,3.24,2.98,3.37,2.90,2.79,3.54,3.00,3.86
M,414,Foden,8.0,8.0,Man City,19.50,19.50,19.50,19.50,19.50,19.50,19.50,19.50,19.50,19.50,19.50,19.50,1.31,1.04,1.56,1.36,1.34,1.23,1.40,1.23,1.17,1.45,1.27,1.57
M,415,Savinho,6.9,6.9,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,416,Bernardo,6.4,6.4,Man City,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,65.25,3.03,2.44,3.62,3.16,3.16,2.92,3.27,2.87,2.84,3.40,3.02,3.59
M,417,Cherki,6.5,6.5,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,418,Doku,6.4,6.4,Man City,37.80,37.80,37.80,37.80,37.80,37.80,37.80,37.80,37.80,37.80,37.80,37.80,2.10,1.71,2.50,2.16,2.21,2.03,2.23,1.94,1.91,2.36,2.08,2.50
M,419,Grealish,6.7,6.7,Everton,66.15,66.15,66.15,66.15,0.00,66.15,66.15,66.15,66.15,66.15,66.15,66.15,3.27,2.61,3.39,3.20,0.00,3.15,3.38,3.24,2.82,2.97,2.89,3.12
M,420,Gündoğan,6.3,6.3,Man City,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,28.50,1.58,1.34,1.78,1.63,1.65,1.55,1.68,1.52,1.50,1.73,1.55,1.81
M,421,Rodrigo,6.4,6.4,Man City,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,79.20,3.81,3.30,4.08,3.94,3.92,3.66,3.90,3.68,3.72,3.91,3.72,4.11
M,422,Kovačić,6.0,6.0,Man City,17.25,17.25,23.70,23.70,23.70,23.70,23.70,23.70,23.70,23.70,23.70,23.70,0.71,0.64,1.07,1.01,1.02,0.95,1.03,0.95,0.96,1.04,0.99,1.07
M,423,N.Gonzalez,6.0,6.0,Man City,28.20,28.20,21.30,21.30,21.30,21.30,21.30,21.30,21.30,21.30,21.30,21.30,1.19,1.07,0.98,0.93,0.93,0.88,0.94,0.88,0.86,0.95,0.89,0.99
M,424,Bobb,5.5,5.5,Man City,58.05,58.05,58.05,58.05,58.05,58.05,58.05,58.05,58.05,58.05,58.05,58.05,2.94,2.46,3.54,3.16,3.12,2.91,3.16,2.79,2.76,3.36,2.92,3.59
M,425,Echeverri,5.4,5.4,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,426,McAtee,5.5,5.5,Nott'm Forest,37.65,37.65,37.65,37.65,37.65,37.65,37.65,37.65,37.65,37.65,37.65,37.65,1.50,2.00,2.21,1.70,1.77,1.78,1.92,2.07,1.62,1.93,1.94,1.78
M,427,Reijnders,5.7,5.7,Man City,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,77.10,4.39,3.62,5.01,4.61,4.56,4.25,4.66,4.21,4.12,4.78,4.24,5.01
M,428,Nypan,5.0,5.0,Man City,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
M,429,Phillips,4.9,4.9,Man City,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.30,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
F,430,Haaland,14.1,14.1,Man City,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,85.50,6.35,4.68,7.83,6.64,6.51,6.01,6.92,5.85,5.52,7.37,6.14,7.98
G,431,Bayindir,5.0,5.0,Man Utd,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,0.46,0.55,0.61,0.77,0.42,0.59,0.59,0.54,0.70,0.61,0.72,0.65
G,432,Onana,4.9,4.9,Man Utd,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.90,0.02,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.04,0.03,0.04,0.03
G,433,Harrison,4.0,4.0,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,434,Heaton,4.0,4.0,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G,435,Mee,4.0,4.0,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,436,De Ligt,5.0,5.0,Man Utd,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,73.80,2.51,2.99,3.43,4.14,2.43,3.30,3.28,2.93,3.77,3.39,3.86,3.67
D,437,Martinez,4.9,4.9,Man Utd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
D,438,Mazraoui,4.9,4.9,Man Utd,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,39.00,1.32,1.51,1.71,1.96,1.27,1.64,1.61,1.49,1.82,1.66,1.84,1.76
D,439,D.Leon,4.4,4.4,Man Utd,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,0.44,0.47,0.50,0.55,0.42,0.49,0.48,0.47,0.52,0.48,0.54,0.51
D,440,Dalot,4.5,4.5,Man Utd,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,53.70,1.71,2.11,2.36,2.98,1.58,2.29,2.19,2.06,2.58,2.26,2.77,2.49
